"Skjemanavn";"Navn i Rapporteket";"Ledetekst";"Obligatorisk";"Type";"Listeverdier";"Listetekst";"Normalintervall start numerisk";"Normalintervall slutt numerisk";"Maksintervall start numerisk";"Maksintervall slutt numerisk";"Normalintervall start dato";"Normalintervall slutt dato";"Maksintervall start dato";"Maksintervall slutt dato";"Antall tegn";"Lovlige tegn";"Desimaler";"Aktiveringsspørsmål";"Underspørsmål";"Innført dato";"Utfaset dato";"Tabell";"Fysisk feltnavn";"Kommentar";"Variabel ID";"Hjelpetekst"
"B2.2";"KoAn22";"Ko-analgetika";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"emp22";"INITIATED_BY_TEAM_MEDS_CO_ANALGESICS";;"EMP22_INITIATED_BY_TEAM_MEDS_CO_ANALGESICS";"F.eks: Lyrica, Neurontin, Sarotex, Noritren, Cymbalta, Efexor, Klonidin, Ketalar, Ketamin og Steroider ( brukt i forbindelse med smertebehandling)"
"B2.2";"Bzd22";"Benzodiazepiner";"Nei";"Avkrysningsboks";"";"";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"emp22";"INITIATED_BY_TEAM_MEDS_BENZO";;"EMP22_INITIATED_BY_TEAM_MEDS_BENZO";"F.eks: Sobril, Stesolid, Xanor, Vival, Diazepam, Oxazepam"
"B2.2";"AlvRespDepr";"Har det oppstått alvorlig respirasjonsdepresjon pga denne behandlingen?";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.01.1980";"";"emp22";"RESPIRATION_DEP";;"EMP22_RESPIRATION_DEP";"Hva er alvorlig respirasjonsdepresjon? Respirasjon < 8/min"
"B2.2";"AlvRespDepr";"Har det oppstått alvorlig respirasjonsdepresjon pga denne behandlingen?";"Ja";"Listevariabel";1;"Ja";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.01.1980";"";"emp22";"RESPIRATION_DEP";;"EMP22_RESPIRATION_DEP";"Hva er alvorlig respirasjonsdepresjon? Respirasjon < 8/min"
"B2.2";"AlvRespDepr";"Har det oppstått alvorlig respirasjonsdepresjon pga denne behandlingen?";"Ja";"Listevariabel";9;"Vet ikke";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.01.1980";"";"emp22";"RESPIRATION_DEP";;"EMP22_RESPIRATION_DEP";"Hva er alvorlig respirasjonsdepresjon? Respirasjon < 8/min"
"HADS";"DatoUtfHADS";"Dato for utfylling";"Ja";"Datovariabel";"";"";"";"";"";"";"";"";"01.01.1900";"today";;;;"Nei";"Nei";"01.01.1980";"";"hads";"REGISTERED_DATE";;"HADS_REGISTERED_DATE";"Skjemaets utfyllingsdato fra pasientens ståsted. Dato skrives på formatet yyyymmdd. Skriver du inn kun dag (dd), så autfylles nåværende måned og år. Skriver du inn måned og dato (mmdd), så autofylles nåværende år. Eksempel: For dato 23.11.1980 er følgende verdier gyldig: 801123, eller 19801123, eller 1980-11-23"
"HADS";"PasDelUtf";"Er pasientdel utfylt";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"hads";"COMPLETE";;"HADS_COMPLETE";"Har pasienten levert sine besvarelser."
"HADS";"PasDelUtf";"Er pasientdel utfylt";"Ja";"Listevariabel";1;"Ja";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"hads";"COMPLETE";;"HADS_COMPLETE";"Har pasienten levert sine besvarelser."
"HADS";"GrManglUtfylHADS";"Årsak for manglende utfylling";"Ja";"Listevariabel";1;"Tidsmangel behandler";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.01.1980";"";"hads";"INCOMPLETE_REASON";;"HADS_INCOMPLETE_REASON";"Tidsmangel behandler: eks Behandler har prøvd å avslutte pasient i register, men pasient har ikke vært til stede og det er ikke mulighet til å oppsøke pasient på nytt. Tidlig utskrivning: eks pasient har reist, før vi fikk avsluttet pasient i register. Kritisk syk/død: eks pasientens helsetilstand har forverret seg, krever intensiv behandling. Pasient klarer ikke: eks pasient har dårlig allmenntilstand, orker ikke."
"HADS";"GrManglUtfylHADS";"Årsak for manglende utfylling";"Ja";"Listevariabel";2;"Tidlig utskrivning";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.01.1980";"";"hads";"INCOMPLETE_REASON";;"HADS_INCOMPLETE_REASON";"Tidsmangel behandler: eks Behandler har prøvd å avslutte pasient i register, men pasient har ikke vært til stede og det er ikke mulighet til å oppsøke pasient på nytt. Tidlig utskrivning: eks pasient har reist, før vi fikk avsluttet pasient i register. Kritisk syk/død: eks pasientens helsetilstand har forverret seg, krever intensiv behandling. Pasient klarer ikke: eks pasient har dårlig allmenntilstand, orker ikke."
"HADS";"GrManglUtfylHADS";"Årsak for manglende utfylling";"Ja";"Listevariabel";3;"Kritisk syk / død";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.01.1980";"";"hads";"INCOMPLETE_REASON";;"HADS_INCOMPLETE_REASON";"Tidsmangel behandler: eks Behandler har prøvd å avslutte pasient i register, men pasient har ikke vært til stede og det er ikke mulighet til å oppsøke pasient på nytt. Tidlig utskrivning: eks pasient har reist, før vi fikk avsluttet pasient i register. Kritisk syk/død: eks pasientens helsetilstand har forverret seg, krever intensiv behandling. Pasient klarer ikke: eks pasient har dårlig allmenntilstand, orker ikke."
"HADS";"GrManglUtfylHADS";"Årsak for manglende utfylling";"Ja";"Listevariabel";4;"Pasient klarer ikke";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.01.1980";"";"hads";"INCOMPLETE_REASON";;"HADS_INCOMPLETE_REASON";"Tidsmangel behandler: eks Behandler har prøvd å avslutte pasient i register, men pasient har ikke vært til stede og det er ikke mulighet til å oppsøke pasient på nytt. Tidlig utskrivning: eks pasient har reist, før vi fikk avsluttet pasient i register. Kritisk syk/død: eks pasientens helsetilstand har forverret seg, krever intensiv behandling. Pasient klarer ikke: eks pasient har dårlig allmenntilstand, orker ikke."
"HADS";"GrManglUtfylHADS";"Årsak for manglende utfylling";"Ja";"Listevariabel";5;"Manglende samtykke";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.01.1980";"";"hads";"INCOMPLETE_REASON";;"HADS_INCOMPLETE_REASON";"Tidsmangel behandler: eks Behandler har prøvd å avslutte pasient i register, men pasient har ikke vært til stede og det er ikke mulighet til å oppsøke pasient på nytt. Tidlig utskrivning: eks pasient har reist, før vi fikk avsluttet pasient i register. Kritisk syk/død: eks pasientens helsetilstand har forverret seg, krever intensiv behandling. Pasient klarer ikke: eks pasient har dårlig allmenntilstand, orker ikke."
"HADS";"GrManglUtfylHADS";"Årsak for manglende utfylling";"Ja";"Listevariabel";9;"Annet";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.01.1980";"";"hads";"INCOMPLETE_REASON";;"HADS_INCOMPLETE_REASON";"Tidsmangel behandler: eks Behandler har prøvd å avslutte pasient i register, men pasient har ikke vært til stede og det er ikke mulighet til å oppsøke pasient på nytt. Tidlig utskrivning: eks pasient har reist, før vi fikk avsluttet pasient i register. Kritisk syk/død: eks pasientens helsetilstand har forverret seg, krever intensiv behandling. Pasient klarer ikke: eks pasient har dårlig allmenntilstand, orker ikke."
"HADS";"HADSSpm1";"1. Jeg føler meg nervøs og urolig";"Ja";"Listevariabel";3;"Mesteparten av tiden";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q1";;"HADS_Q1";""
"HADS";"HADSSpm1";"1. Jeg føler meg nervøs og urolig";"Ja";"Listevariabel";2;"Mye av tiden";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q1";;"HADS_Q1";""
"HADS";"HADSSpm1";"1. Jeg føler meg nervøs og urolig";"Ja";"Listevariabel";1;"Fra tid til annen";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q1";;"HADS_Q1";""
"HADS";"HADSSpm1";"1. Jeg føler meg nervøs og urolig";"Ja";"Listevariabel";"0";"Ikke i det hele tatt";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q1";;"HADS_Q1";""
"HADS";"HADSSpm1";"1. Jeg føler meg nervøs og urolig";"Ja";"Listevariabel";9;"Vet ikke";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q1";;"HADS_Q1";""
"HADS";"HADSSpm2";"2. Jeg gleder meg fortsatt over tingene slik jeg pleide før";"Ja";"Listevariabel";"0";"Avgjort like mye";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q2";;"HADS_Q2";""
"HADS";"HADSSpm2";"2. Jeg gleder meg fortsatt over tingene slik jeg pleide før";"Ja";"Listevariabel";1;"Ikke fullt så mye";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q2";;"HADS_Q2";""
"HADS";"HADSSpm2";"2. Jeg gleder meg fortsatt over tingene slik jeg pleide før";"Ja";"Listevariabel";2;"Bare lite grann";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q2";;"HADS_Q2";""
"HADS";"HADSSpm2";"2. Jeg gleder meg fortsatt over tingene slik jeg pleide før";"Ja";"Listevariabel";3;"Ikke i det hele tatt";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q2";;"HADS_Q2";""
"HADS";"HADSSpm2";"2. Jeg gleder meg fortsatt over tingene slik jeg pleide før";"Ja";"Listevariabel";9;"Vet ikke";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q2";;"HADS_Q2";""
"HADS";"HADSSpm3";"3. Jeg har en urofølelse som om noe forferdelig vil skje";"Ja";"Listevariabel";3;"Ja, og noe svært ille";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q3";;"HADS_Q3";""
"HADS";"HADSSpm3";"3. Jeg har en urofølelse som om noe forferdelig vil skje";"Ja";"Listevariabel";2;"Ja, ikke så veldig ille";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q3";;"HADS_Q3";""
"HADS";"HADSSpm3";"3. Jeg har en urofølelse som om noe forferdelig vil skje";"Ja";"Listevariabel";1;"Litt, bekymrer meg lite";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q3";;"HADS_Q3";""
"HADS";"HADSSpm3";"3. Jeg har en urofølelse som om noe forferdelig vil skje";"Ja";"Listevariabel";"0";"Ikke i det hele tatt";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q3";;"HADS_Q3";""
"HADS";"HADSSpm3";"3. Jeg har en urofølelse som om noe forferdelig vil skje";"Ja";"Listevariabel";9;"Vet ikke";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q3";;"HADS_Q3";""
"HADS";"HADSSpm4";"4. Jeg kan le og se det morsomme i situasjoner";"Ja";"Listevariabel";"0";"Like mye nå som før";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q4";;"HADS_Q4";""
"HADS";"HADSSpm4";"4. Jeg kan le og se det morsomme i situasjoner";"Ja";"Listevariabel";1;"Ikke like mye nå som før";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q4";;"HADS_Q4";""
"HADS";"HADSSpm4";"4. Jeg kan le og se det morsomme i situasjoner";"Ja";"Listevariabel";2;"Avgjort ikke som før";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q4";;"HADS_Q4";""
"HADS";"HADSSpm4";"4. Jeg kan le og se det morsomme i situasjoner";"Ja";"Listevariabel";3;"Ikke i det hele tatt";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q4";;"HADS_Q4";""
"HADS";"HADSSpm4";"4. Jeg kan le og se det morsomme i situasjoner";"Ja";"Listevariabel";9;"Vet ikke";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q4";;"HADS_Q4";""
"HADS";"HADSSpm5";"5. Jeg har hodet fullt av bekymringer";"Ja";"Listevariabel";3;"Veldig ofte";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q5";;"HADS_Q5";""
"HADS";"HADSSpm5";"5. Jeg har hodet fullt av bekymringer";"Ja";"Listevariabel";2;"Ganske ofte";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q5";;"HADS_Q5";""
"HADS";"HADSSpm5";"5. Jeg har hodet fullt av bekymringer";"Ja";"Listevariabel";1;"Av og til";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q5";;"HADS_Q5";""
"HADS";"HADSSpm5";"5. Jeg har hodet fullt av bekymringer";"Ja";"Listevariabel";"0";"En gang i blant";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q5";;"HADS_Q5";""
"HADS";"HADSSpm5";"5. Jeg har hodet fullt av bekymringer";"Ja";"Listevariabel";9;"Vet ikke";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q5";;"HADS_Q5";""
"HADS";"HADSSpm6";"6. Jeg er i godt humør";"Ja";"Listevariabel";3;"Aldri";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q6";;"HADS_Q6";""
"HADS";"HADSSpm6";"6. Jeg er i godt humør";"Ja";"Listevariabel";2;"Noen ganger";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q6";;"HADS_Q6";""
"HADS";"HADSSpm6";"6. Jeg er i godt humør";"Ja";"Listevariabel";1;"Ganske ofte";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q6";;"HADS_Q6";""
"HADS";"HADSSpm6";"6. Jeg er i godt humør";"Ja";"Listevariabel";"0";"For det meste";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q6";;"HADS_Q6";""
"HADS";"HADSSpm6";"6. Jeg er i godt humør";"Ja";"Listevariabel";9;"Vet ikke";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q6";;"HADS_Q6";""
"HADS";"HADSSpm7";"7. Jeg kan sitte i fred og ro og kjenne meg avslappet";"Ja";"Listevariabel";"0";"Ja, helt klart";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q7";;"HADS_Q7";""
"HADS";"HADSSpm7";"7. Jeg kan sitte i fred og ro og kjenne meg avslappet";"Ja";"Listevariabel";1;"Vanligvis";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q7";;"HADS_Q7";""
"HADS";"HADSSpm7";"7. Jeg kan sitte i fred og ro og kjenne meg avslappet";"Ja";"Listevariabel";2;"Ikke så ofte";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q7";;"HADS_Q7";""
"HADS";"HADSSpm7";"7. Jeg kan sitte i fred og ro og kjenne meg avslappet";"Ja";"Listevariabel";3;"Ikke i det hele tatt";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q7";;"HADS_Q7";""
"HADS";"HADSSpm7";"7. Jeg kan sitte i fred og ro og kjenne meg avslappet";"Ja";"Listevariabel";9;"Vet ikke";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q7";;"HADS_Q7";""
"HADS";"HADSSpm8";"8. Jeg føler meg som om alt går langsommere";"Ja";"Listevariabel";3;"Nesten hele tiden";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q8";;"HADS_Q8";""
"HADS";"HADSSpm8";"8. Jeg føler meg som om alt går langsommere";"Ja";"Listevariabel";2;"Svært ofte";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q8";;"HADS_Q8";""
"HADS";"HADSSpm8";"8. Jeg føler meg som om alt går langsommere";"Ja";"Listevariabel";1;"Fra tid til annen";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q8";;"HADS_Q8";""
"HADS";"HADSSpm8";"8. Jeg føler meg som om alt går langsommere";"Ja";"Listevariabel";"0";"Ikke i det hele tatt";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q8";;"HADS_Q8";""
"HADS";"HADSSpm8";"8. Jeg føler meg som om alt går langsommere";"Ja";"Listevariabel";9;"Vet ikke";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q8";;"HADS_Q8";""
"HADS";"HADSSpm9";"9. Jeg føler med urolig som om jeg har sommerfugler i magen";"Ja";"Listevariabel";"0";"Ikke i det hele tatt";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q9";;"HADS_Q9";""
"HADS";"HADSSpm9";"9. Jeg føler med urolig som om jeg har sommerfugler i magen";"Ja";"Listevariabel";1;"Fra tid til annen";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q9";;"HADS_Q9";""
"HADS";"HADSSpm9";"9. Jeg føler med urolig som om jeg har sommerfugler i magen";"Ja";"Listevariabel";2;"Ganske ofte";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q9";;"HADS_Q9";""
"HADS";"HADSSpm9";"9. Jeg føler med urolig som om jeg har sommerfugler i magen";"Ja";"Listevariabel";3;"Svært ofte";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q9";;"HADS_Q9";""
"HADS";"HADSSpm9";"9. Jeg føler med urolig som om jeg har sommerfugler i magen";"Ja";"Listevariabel";9;"Vet ikke";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q9";;"HADS_Q9";""
"HADS";"HADSSpm10";"10. Jeg bryr meg ikke lenger om hvordan jeg ser ut";"Ja";"Listevariabel";3;"Ja, jeg har sluttet å bry meg";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q10";;"HADS_Q10";""
"HADS";"HADSSpm10";"10. Jeg bryr meg ikke lenger om hvordan jeg ser ut";"Ja";"Listevariabel";2;"Ikke som jeg burde";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q10";;"HADS_Q10";""
"HADS";"HADSSpm10";"10. Jeg bryr meg ikke lenger om hvordan jeg ser ut";"Ja";"Listevariabel";1;"Kan hende ikke nok";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q10";;"HADS_Q10";""
"HADS";"HADSSpm10";"10. Jeg bryr meg ikke lenger om hvordan jeg ser ut";"Ja";"Listevariabel";"0";"Bryr meg som før";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q10";;"HADS_Q10";""
"HADS";"HADSSpm10";"10. Jeg bryr meg ikke lenger om hvordan jeg ser ut";"Ja";"Listevariabel";9;"Vet ikke";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q10";;"HADS_Q10";""
"HADS";"HADSSpm11";"11. Jeg er rastløs som om jeg stadig må være aktiv";"Ja";"Listevariabel";3;"Uten tvil svært mye";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q11";;"HADS_Q11";""
"HADS";"HADSSpm11";"11. Jeg er rastløs som om jeg stadig må være aktiv";"Ja";"Listevariabel";2;"Ganske mye";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q11";;"HADS_Q11";""
"HADS";"HADSSpm11";"11. Jeg er rastløs som om jeg stadig må være aktiv";"Ja";"Listevariabel";1;"Ikke så veldig mye";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q11";;"HADS_Q11";""
"HADS";"HADSSpm11";"11. Jeg er rastløs som om jeg stadig må være aktiv";"Ja";"Listevariabel";"0";"Ikke i det hele tatt";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q11";;"HADS_Q11";""
"HADS";"HADSSpm11";"11. Jeg er rastløs som om jeg stadig må være aktiv";"Ja";"Listevariabel";9;"Vet ikke";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q11";;"HADS_Q11";""
"HADS";"HADSSpm12";"12. Jeg ser med glede frem til hendelser og ting";"Ja";"Listevariabel";"0";"Like mye som før";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q12";;"HADS_Q12";""
"HADS";"HADSSpm12";"12. Jeg ser med glede frem til hendelser og ting";"Ja";"Listevariabel";1;"Heller mindre enn før";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q12";;"HADS_Q12";""
"HADS";"HADSSpm12";"12. Jeg ser med glede frem til hendelser og ting";"Ja";"Listevariabel";2;"Avgjort mindre enn før";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q12";;"HADS_Q12";""
"HADS";"HADSSpm12";"12. Jeg ser med glede frem til hendelser og ting";"Ja";"Listevariabel";3;"Nesten ikke i det hele tatt";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q12";;"HADS_Q12";""
"HADS";"HADSSpm12";"12. Jeg ser med glede frem til hendelser og ting";"Ja";"Listevariabel";9;"Vet ikke";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q12";;"HADS_Q12";""
"HADS";"HADSSpm13";"13. Jeg kan plutselig få en følelse av panikk";"Ja";"Listevariabel";3;"Uten tvil svært ofte";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q13";;"HADS_Q13";""
"HADS";"HADSSpm13";"13. Jeg kan plutselig få en følelse av panikk";"Ja";"Listevariabel";2;"Ganske ofte";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q13";;"HADS_Q13";""
"HADS";"HADSSpm13";"13. Jeg kan plutselig få en følelse av panikk";"Ja";"Listevariabel";1;"Ikke så veldig ofte";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q13";;"HADS_Q13";""
"HADS";"HADSSpm13";"13. Jeg kan plutselig få en følelse av panikk";"Ja";"Listevariabel";"0";"Ikke i det hele tatt";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q13";;"HADS_Q13";""
"HADS";"HADSSpm13";"13. Jeg kan plutselig få en følelse av panikk";"Ja";"Listevariabel";9;"Vet ikke";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q13";;"HADS_Q13";""
"HADS";"HADSSpm14";"14. Jeg kan glede meg over gode bøker, radio og TV";"Ja";"Listevariabel";"0";"Ofte";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q14";;"HADS_Q14";""
"HADS";"HADSSpm14";"14. Jeg kan glede meg over gode bøker, radio og TV";"Ja";"Listevariabel";1;"Fra tid til annen";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q14";;"HADS_Q14";""
"HADS";"HADSSpm14";"14. Jeg kan glede meg over gode bøker, radio og TV";"Ja";"Listevariabel";2;"Ikke så ofte";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q14";;"HADS_Q14";""
"HADS";"HADSSpm14";"14. Jeg kan glede meg over gode bøker, radio og TV";"Ja";"Listevariabel";3;"Svært sjelden";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q14";;"HADS_Q14";""
"HADS";"HADSSpm14";"14. Jeg kan glede meg over gode bøker, radio og TV";"Ja";"Listevariabel";9;"Vet ikke";"";"";"";"";"";"";"";"";;;;"Nei";"Nei";"01.01.1980";"";"hads";"Q14";;"HADS_Q14";""
"Eval";"DatoUfylPasReg";"Dato for utfylling";"Ja";"Datovariabel";"";"";"";"";"";"";"";"";"01.01.1900";"today";;;;"Nei";"Nei";"01.01.1980";"";"patreg";"REGISTERED_DATE";;"PATREG_REGISTERED_DATE";"Skjemaets utfyllingsdato fra pasientens ståsted. Dato skrives på formatet yyyymmdd. Skriver du inn kun dag (dd), så autfylles nåværende måned og år. Skriver du inn måned og dato (mmdd), så autofylles nåværende år. Eksempel: For dato 23.11.1980 er følgende verdier gyldig: 801123, eller 19801123, eller 1980-11-23"
"Eval";"PasDelUfylPasReg";"Er pasientdel utfylt";"Ja";"Listevariabel";"0";"Nei";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"patreg";"COMPLETE";;"PATREG_COMPLETE";"Har pasienten levert sine besvarelser."
"Eval";"PasDelUfylPasReg";"Er pasientdel utfylt";"Ja";"Listevariabel";1;"Ja";"";"";"";"";"";"";"";"";;;;"Ja";"Nei";"01.01.1980";"";"patreg";"COMPLETE";;"PATREG_COMPLETE";"Har pasienten levert sine besvarelser."
"Eval";"GrunnManglUtfyl";"Årsak til manglende utfylling";"Ja";"Listevariabel";1;"Tidsmangel behandler";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.01.1980";"";"patreg";"INCOMPLETE_REASON";;"PATREG_INCOMPLETE_REASON";"Tidsmangel behandler: eks Behandler har prøvd å avslutte pasient i register, men pasient har ikke vært til stede og det er ikke mulighet til å oppsøke pasient på nytt. Tidlig utskrivning: eks pasient har reist, før vi fikk avsluttet pasient i register. Kritisk syk/død: eks pasientens helsetilstand har forverret seg, krever intensiv behandling. Pasient klarer ikke: eks pasient har dårlig allmenntilstand, orker ikke."
"Eval";"GrunnManglUtfyl";"Årsak til manglende utfylling";"Ja";"Listevariabel";2;"Tidlig utskrivning";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.01.1980";"";"patreg";"INCOMPLETE_REASON";;"PATREG_INCOMPLETE_REASON";"Tidsmangel behandler: eks Behandler har prøvd å avslutte pasient i register, men pasient har ikke vært til stede og det er ikke mulighet til å oppsøke pasient på nytt. Tidlig utskrivning: eks pasient har reist, før vi fikk avsluttet pasient i register. Kritisk syk/død: eks pasientens helsetilstand har forverret seg, krever intensiv behandling. Pasient klarer ikke: eks pasient har dårlig allmenntilstand, orker ikke."
"Eval";"GrunnManglUtfyl";"Årsak til manglende utfylling";"Ja";"Listevariabel";3;"Kritisk syk / død";"";"";"";"";"";"";"";"";;;;"Nei";"Ja";"01.01.1980";"";"patreg";"INCOMPLETE_REASON";;"PATREG_INCOMPLETE_REASON";"Tidsmangel behandler: eks Behandler har prøvd å avslutte pasient i register, men pasient har ikke vært til stede og det er ikke mulighet til å oppsøke pasient på nytt. Tidlig utskrivning: eks pasient har reist, før vi fikk avsluttet pasient i register. Kritisk syk/død: eks pasientens helsetilstand har forverret seg, krever intensiv behandling. Pasient klarer ikke: eks pasient har dårlig allmenntilstand, orker ikke."
